Country Name,Country Code,Indicator Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,,Annual Change (90-91),Annual Change (91-92),Annual Change (92-93),Annual Change (93-94),Annual Change (94-95),Annual Change (95-96),Annual Change (96-97),Annual Change (97-98),Annual Change (98-99),Annual Change (99-00),Annual Change (00-01),Annual Change (01-02),Annual Change (02-03),Annual Change (03-04),Annual Change (04-05),Annual Change (05-06),Annual Change (06-07),Annual Change (07-08),Annual Change (08-09),Annual Change (09-10),Annual Change (10-11),Annual Change (11-12),Annual Change (12-13),Annual Change (13-14),Annual Change (14-15),Annual Change (15-16),Annual Change (16-17),Annual Change (17-18),Annual Change (18-19),Annual Change (19-20)
Barbados,BRB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",60.04299927,58.08800125,59.15999985,60.13000107,61.09500122,62.62900162,61.33499908,62.16799927,62.02999878,61.55699921,62.68199921,63.79199982,62.81700134,63.9620018,64.45999908,64.47899628,62.76499939,61.94900131,62.51300049,62.14199829,61.92200089,63.0320015,61.03900146,61.95299911,60.4640007,60.81999969,61.88100052,60.50600052,59.4659996,59.02700043,55.56200027,56.05500031,,-3.255996603,1.845473373,1.639623433,1.60485637,2.510844367,-2.066139487,1.358115587,-0.221979941,-0.762533584,1.827574467,1.7708443,-1.528402428,1.822755676,0.778583018,0.029471289,-2.658225137,-1.300084578,0.910424969,-0.593480067,-0.354023707,1.792578719,-3.161886,1.497399414,-2.403432335,0.588778428,1.744493307,-2.222006736,-1.7188393,-0.738235595,-5.870195212
Brunei Darussalam,BRN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",46.13299942,46.45700073,47.42200089,48.39799881,49.39099884,50.40000153,51.43999863,52.48799896,53.52500153,54.5359993,55.51100159,56.41500092,56.41400146,56.40299988,56.38800049,56.37599945,56.375,56.37400055,56.375,56.38100052,56.39099884,56.40499878,56.35200119,56.31100082,56.28300095,56.27000046,56.27299881,56.2879982,57.34700012,55.18399811,54.35699844,54.06900024,,0.702320067,2.077189955,2.058112072,2.051737789,2.042887792,2.063486249,2.037325746,1.975694604,1.888832776,1.787814107,1.628504806,-0.001771604,-0.019501518,-0.026593248,-0.021282964,-0.00177283,-0.001772862,0.001772893,0.010643936,0.017733494,0.024826549,-0.093959029,-0.072757605,-0.049723638,-0.023098428,0.005328509,0.026654683,1.881399155,-3.771778837,-1.498622232
Bhutan,BTN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",58.69100189,58.57600021,58.47299957,58.37900162,58.2840004,58.19800186,58.5909996,59.08800125,59.65200043,60.26300049,60.9109993,61.65000153,62.41500092,63.17900085,63.90200043,64.55699921,64.86299896,65.16100311,65.44300079,65.6969986,63.41500092,62.4090004,63.06100082,58.31900024,54.07600021,55.10599899,54.92499924,54.64300156,54.29100037,53.91699982,50.90200043,51.625,,-0.19594431,-0.175841028,-0.160754461,-0.162731835,-0.147550845,0.675277036,0.848255963,0.954507115,1.024274218,1.075284676,1.213249226,1.240874892,1.224064612,1.144366899,1.025005125,0.473999349,0.459436281,0.432770625,0.388120654,-3.473518927,-1.586376258,1.044721792,-7.519703966,-7.275502002,1.904724416,-0.328457444,-0.513423185,-0.644183482,-0.6888813,-5.591927221
Botswana,BWA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",46.18899918,46.30199814,46.41199875,46.52899933,46.66600037,46.83000183,46.96500015,47.13700104,47.33599854,47.88700104,48.4620018,49.11500168,49.77199936,50.43000031,51.08599854,51.74100113,52.39400101,53.45199966,54.50799942,55.56700134,52.68500137,53.12200165,53.56499863,54.00699997,54.44200134,54.86700058,55.27199936,55.67200089,56.06800079,56.4659996,56.42300034,56.2820015,,0.244644752,0.237572059,0.252091233,0.294442261,0.351436728,0.28827315,0.366232055,0.422168346,1.164024251,1.200744984,1.347447183,1.337672113,1.322030368,1.30080949,1.28215678,1.262054973,2.019312587,1.975603836,1.942837627,-5.186531394,0.8294586,0.833923732,0.825168215,0.805453688,0.780645874,0.738146381,0.723696502,0.71130892,0.709850189,-0.076150724
Central African Republic,CAF,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",64.05200195,64.04399872,64.05000305,64.06600189,64.09200287,64.12799835,64.12000275,64.1190033,64.1269989,64.14499664,64.17199707,64.12999725,64.10500336,64.09200287,64.08599854,64.08399963,64.02799988,63.97900009,63.94300079,63.92300034,63.92399979,63.83000183,63.75299835,63.69499969,63.65399933,63.6269989,63.68700027,63.76399994,63.85300064,63.94800186,62.91600037,63.31200027,,-0.012494902,0.009375326,0.024978672,0.040584672,0.056162207,-0.012468197,-0.001558719,0.012469947,0.028065779,0.042092803,-0.065448823,-0.038973799,-0.02027999,-0.009368304,-0.003119092,-0.087384926,-0.076528685,-0.056267366,-0.031278572,0.001563523,-0.147046423,-0.120638378,-0.090974007,-0.064369835,-0.042417488,0.09430175,0.120903268,0.139578292,0.148781138,-1.613813513
Canada,CAN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",58.49200058,58.42100143,57.83499908,57.6590004,57.51599884,57.47200012,57.45899963,57.7840004,58.38399887,58.9090004,59.39699936,59.75500107,60.90999985,61.89400101,61.99000168,61.65800095,61.88000107,62.50099945,62.54600143,62.41999817,62.40200043,62.15800095,62.12099838,62.17399979,61.55099869,61.21900177,61.27999878,61.48099899,61.29800034,61.44400024,59.51499939,60.80099869,,-0.121382659,-1.003067964,-0.304311733,-0.248012549,-0.076498225,-0.02262056,0.565622035,1.038347068,0.899221595,0.828394573,0.602726927,1.932890568,1.615500184,0.15510497,-0.53557142,0.360050794,1.003552637,0.072002022,-0.201456948,-0.028833294,-0.391012274,-0.059529848,0.085319627,-1.002028341,-0.539385103,0.09963738,0.328002966,-0.297650754,0.23818054,-3.139445425
Central Europe and the Baltics,CEB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",54.23226965,54.5156013,54.48506289,53.74868798,52.93267309,52.01281554,50.97174311,51.00789274,50.69306874,50.60282835,50.67196992,50.5028089,48.86805283,48.09643159,47.77796059,47.4223117,47.41217091,47.28212987,47.37929312,47.59914791,47.74296,47.65183077,48.08077694,48.18445863,48.56486274,48.59021628,48.50198549,49.08001681,49.12065765,49.05923293,48.71612258,49.23818879,,0.522441069,-0.056017736,-1.351517039,-1.518204304,-1.737787816,-2.001569074,0.070920919,-0.617206447,-0.178013261,0.13663577,-0.333835481,-3.236960695,-1.578989135,-0.662150978,-0.744378552,-0.021384006,-0.27427776,0.205496775,0.464031381,0.302131649,-0.190874701,0.900167242,0.215640623,0.789474712,0.052205518,-0.181581396,1.191768376,0.082805261,-0.125048646,-0.699379772
Switzerland,CHE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",56.98099899,56.80099869,57.12599945,56.94200134,56.22800064,55.85300064,57.02899933,56.94900131,58.17499924,58.1780014,57.63700104,58.8219986,59.29800034,59.4620018,59.10499954,59.34000015,59.75,59.93099976,61.29100037,61.57300186,59.98600006,60.52799988,60.82799911,61.13800049,61.89799881,62.27899933,62.83300018,62.59999847,62.89799881,62.97100067,62.50400162,61.72800064,,-0.315895313,0.572174382,-0.322091709,-1.253908688,-0.666927502,2.105524635,-0.14027603,2.152799692,0.005160579,-0.929905382,2.055966718,0.809224016,0.276571662,-0.600387218,0.397598532,0.690933344,0.302928462,2.269277362,0.460102615,-2.577431265,0.903543854,0.495637123,0.509635986,1.243086649,0.615529623,0.889546814,-0.370826967,0.476038887,0.116063886,-0.741609708
Channel Islands,CHI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",45.5340004,45.53499985,45.64199829,45.31499863,45.20999908,45.54100037,46.14300156,46.45899963,46.76800156,47.2859993,47.40200043,48.79100037,50.54899979,51.36199951,51.36399841,50.94800186,50.4659996,49.91400146,50.62599945,51.54600143,51.39099884,50.40200043,50.63600159,50.80400085,50.95000076,51.21099854,51.56399918,51.89500046,52.14899826,52.41500092,51.77600098,51.625,,0.002194955,0.234980661,-0.716444671,-0.231710351,0.732141757,1.321888376,0.684823411,0.665106707,1.107590071,0.24531813,2.930255952,3.603122311,1.608339886,0.00389179,-0.809899082,-0.94606705,-1.09380205,1.426449423,1.817251992,-0.300707309,-1.924458437,0.464269588,0.331778305,0.287378761,0.512262548,0.689306303,0.641923216,0.489445612,0.510082003,-1.219116527
Chile,CHL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",31.63699913,32.48600006,33.8030014,34.52799988,35.05099869,36.14300156,36.96300125,37.68899918,38.04499817,38.28099823,37.8769989,36.89599991,36.61100006,37.95700073,39.36999893,40.28099823,41.43700027,42.37900162,44.31999969,44.7519989,45.55799866,47.5359993,47.79199982,47.94200134,48.60599899,48.4620018,48.23400116,48.74200058,49.31800079,49.48699951,44.57300186,44.17200089,,2.683569726,4.05405818,2.144775446,1.514709255,3.11546863,2.268764794,1.964120608,0.944570036,0.620318235,-1.055352126,-2.589959663,-0.772441045,3.6764925,3.722628691,2.313942908,2.869844581,2.273333824,4.580093922,0.974727458,1.801036324,4.341719784,0.538540312,0.313863254,1.385001943,-0.296253951,-0.470473015,1.053197761,1.181732811,0.34267147,-9.929875924
China,CHN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",73.02200317,72.77799988,72.53199768,72.28500366,72.03700256,71.78800201,71.53800201,71.28600311,71.03299713,70.77799988,70.52200317,69.86799622,69.20600128,68.53600311,67.85700226,67.16999817,66.47599792,65.77400208,65.06500244,64.34899902,63.62599945,63.81600189,63.68099976,63.56700134,63.56800079,63.56499863,63.4679985,63.29199982,63.11399841,63.01399994,61.81800079,61.61199951,,-0.334150373,-0.338017255,-0.340531112,-0.343087897,-0.345656455,-0.348247608,-0.352258792,-0.354916772,-0.358984224,-0.361689656,-0.927380007,-0.947493803,-0.968121487,-0.990721407,-1.012429177,-1.033199737,-1.056014007,-1.077932939,-1.100443235,-1.123559937,0.298623901,-0.211549035,-0.179014798,0.001572279,-0.004722764,-0.152599896,-0.277303038,-0.281238394,-0.158441038,-1.897989568
Cote d'Ivoire,CIV,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",47.16899872,47.22000122,47.29899979,47.40000153,47.51499939,47.63600159,47.67100143,47.7179985,47.77700043,47.65800095,47.54399872,47.43500137,47.33200073,47.23199844,47.13600159,47.04199982,46.95199966,46.86399841,46.77799988,46.69599915,46.61700058,46.54299927,46.47200012,46.40399933,46.34000015,46.27999878,46.22399902,46.17200089,46.25400162,46.33200073,45.90100098,45.91999817,,0.108127168,0.167298949,0.213538849,0.242611519,0.254661052,0.073473521,0.098586287,0.123647103,-0.249072734,-0.239209001,-0.229255738,-0.217140588,-0.211278389,-0.203245384,-0.199426695,-0.191318721,-0.187428122,-0.183506611,-0.175297646,-0.169176304,-0.158743187,-0.152545273,-0.146326376,-0.137917371,-0.129480736,-0.121002069,-0.112491648,0.177598395,0.168632145,-0.930242055
Cameroon,CMR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",78.95999908,78.94000244,78.93399811,78.94100189,78.96399689,79.0019989,79.02799988,79.06999969,79.12400055,79.18699646,79.2519989,79.29000092,79.32900238,79.3690033,79.41100311,79.45300293,79.46600342,79.48699951,76.73200226,73.72699738,70.47699738,70.48600006,70.49900055,70.51699829,70.54299927,70.57800293,70.61199951,70.65599823,70.70999908,70.77200317,70.09799957,70.15399933,,-0.02532503,-0.007606199,0.008872963,0.029129343,0.048125748,0.032911796,0.053145489,0.068294998,0.079616691,0.082087267,0.047950859,0.049188377,0.050424075,0.052917153,0.052889166,0.016362488,0.026421479,-3.465972134,-3.916234158,-4.408154564,0.012773935,0.018444072,0.025529074,0.036871928,0.04962032,0.048168807,0.06231054,0.076427842,0.087687866,-0.952359084
"Congo, Dem. Rep.",COD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",71.48699951,71.43299866,71.38999939,71.35800171,71.34500122,71.36299896,71.31400299,71.29299927,71.29499817,71.30899811,71.32099915,71.28600311,71.26200104,71.2440033,71.23200226,71.22599792,70.04699707,68.84100342,67.61000061,66.35399628,65.07499695,63.77399826,62.45199966,62.43600082,62.43399811,62.44800186,62.4469986,62.46699905,62.50699997,62.56299973,60.86999893,61.20899963,,-0.075539406,-0.060195244,-0.044820957,-0.018218683,0.025226353,-0.068657389,-0.029452453,0.002803784,0.019636636,0.016829626,-0.049068343,-0.033670109,-0.025255734,-0.016844979,-0.008429264,-1.655295663,-1.721692154,-1.788182546,-1.857719749,-1.92753926,-1.999229733,-2.072942943,-0.025617819,-0.00320763,0.022429692,-0.001606561,0.032027893,0.064035276,0.089589575,-2.706073559
"Congo, Rep.",COG,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",65.86000061,65.94999695,66.0530014,66.16200256,66.26699829,66.36499786,66.44799805,66.52500153,66.59500122,66.66000366,66.72200012,66.74700165,66.77600098,66.80400085,66.8239975,66.83200073,66.85399628,66.86699677,66.87400055,66.88500214,66.90799713,66.82499695,66.76599884,66.72799683,66.70800018,66.70400238,66.73400116,66.78399658,66.85399628,66.94100189,64.16200256,65.06199646,,0.136647946,0.156185687,0.165020752,0.158694906,0.147885939,0.125066203,0.115885326,0.105223139,0.09760859,0.093003985,0.037471188,0.043446639,0.041931049,0.029933302,0.011976588,0.032911695,0.01944609,0.010474202,0.016451217,0.034379897,-0.124051215,-0.088287483,-0.056918214,-0.029967396,-0.005992988,0.044972982,0.074917466,0.104815073,0.130142729,-4.151415799
Colombia,COL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",51.19800186,51.26599884,51.66199875,52.27799988,52.97700119,53.60200119,53.72299957,54.09799957,54.0340004,53.18000031,53.49300003,53.62400055,52.5719986,53.91999817,52.1230011,51.34000015,51.33599854,49.19400024,49.92300034,53.50899887,55.39300156,56.22299957,57.72399902,57.56000137,57.64400101,58.18799973,57.87900162,57.73500061,57.01200104,56.00099945,50.26699829,52.18199921,,0.132811782,0.772441613,1.192367977,1.337085034,1.179757227,0.225734823,0.69802506,-0.118302297,-1.580486518,0.588566611,0.244892825,-1.961811768,2.56410182,-3.332709813,-1.502217696,-0.007794346,-4.172507309,1.481888214,7.183058933,3.520908119,1.498380649,2.669724956,-0.284106529,0.145934037,0.943721304,-0.531034078,-0.248796633,-1.252272564,-1.773313633,-10.23910504
Comoros,COM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",31.22299957,31.2140007,31.22400093,31.25200081,31.29999924,31.36800003,31.44000053,31.52599907,31.62599945,31.73999977,31.86599922,31.97400093,32.09400177,32.22100067,32.34700012,32.36800003,32.38999939,32.41400146,32.43799973,32.4640007,32.49100113,32.52000046,32.54899979,32.58000183,32.61299896,32.69599915,32.76399994,32.84899902,32.94800186,33.05400085,31.91399956,32.11899948,,-0.028821289,0.032037639,0.089674216,0.153585137,0.217254936,0.229534887,0.273532232,0.317199722,0.36046393,0.396973698,0.338924596,0.375307549,0.395709149,0.391047603,0.064920729,0.067966384,0.074103352,0.074036711,0.080155918,0.083170363,0.089253417,0.089173826,0.095247304,0.101280324,0.254500309,0.207978943,0.259428289,0.301387686,0.321715998,-3.448905632
Cabo Verde,CPV,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",41.17699814,41.40000153,41.65499878,41.93799973,42.24200058,42.56200027,42.88899994,43.21699905,43.54100037,43.85499954,44.15499878,44.45000076,44.73600006,45.01399994,45.2879982,45.56600189,45.89599991,46.24300003,46.60599899,46.98699951,47.38700104,47.8769989,48.4280014,49.0340004,49.6780014,50.34199905,50.98699951,51.6590004,48.59600067,49.79700089,45.35499954,46.90999985,,0.541572717,0.615935372,0.67939252,0.724881626,0.757539156,0.76829017,0.764762796,0.74970803,0.721157469,0.684070779,0.668105519,0.643417982,0.621423188,0.608695652,0.613857321,0.724219819,0.75605744,0.784981429,0.817492441,0.851302552,1.034034341,1.150871013,1.251340083,1.313376436,1.336602986,1.281237277,1.317984764,-5.929266346,2.471397228,-8.920218615
Costa Rica,CRI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",32.75600052,33.2120018,32.47800064,33.38299942,34.51300049,35.4070015,33.88999939,36.9280014,39.23899841,39.72600174,38.42699814,42.27299881,42.0909996,42.5909996,40.88800049,44.57600021,44.4620018,45.59799957,46.20000076,46.3409996,43.94100189,44.22299957,49.29299927,49.02999878,48.78300095,47.65999985,43.79299927,43.99900055,46.48199844,50.44800186,46.50099945,47.52700043,,1.39211526,-2.210047934,2.786497818,3.384959673,2.590331163,-4.28446929,8.964302357,6.25811558,1.241120686,-3.269907728,10.00858994,-0.430532992,1.187902413,-3.998495294,9.01976052,-0.255739439,2.554985665,1.320235966,0.30519229,-5.178994264,0.64176434,11.4646219,-0.533545315,-0.503768793,-2.302033653,-8.113723441,0.470397747,5.643305219,8.532342736,-7.823902365
Caribbean small states,CSS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",51.33761736,51.22499835,51.40309256,51.2980538,51.23234732,51.32830906,51.31952808,51.2484261,51.00942978,50.44062154,50.0081962,49.4100148,49.52318087,49.96332332,51.56112219,52.2839396,52.75276844,52.77010119,53.19875304,52.2823164,51.73294501,51.73154636,52.3902999,53.03618584,53.13836574,53.09463268,54.34220313,54.44471112,53.96131151,54.15870682,50.85631119,51.76166302,,-0.219369362,0.347670501,-0.204343272,-0.128087673,0.187306945,-0.017107481,-0.138547621,-0.466348596,-1.115104092,-0.857295815,-1.196166723,0.229034675,0.888760468,3.197943537,1.401865161,0.896697623,0.032856565,0.812300597,-1.722665638,-1.050778593,-0.002703595,1.273407777,1.232834985,0.192660727,-0.082300363,2.349711057,0.188634214,-0.887872479,0.365808959,-6.097626447
Cuba,CUB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",37.98099899,36.97499847,35.89699936,34.49700165,34.57099915,34.7820015,35.50600052,35.7519989,35.74499893,36.27999878,36.83200073,37.11700058,37.29999924,37.72000122,38.29299927,39.29600143,40.34899902,40.95299911,41.24599838,42.42100143,41.90499878,41.68000031,41.88499832,42.05599976,42.04399872,42.34700012,42.22600174,42.23400116,42.28699875,42.17599869,39.71099854,40.28499985,,-2.648694204,-2.915481162,-3.900041051,0.214504142,0.610344957,2.08153353,0.692836081,-0.019579239,1.496712445,1.521504883,0.773783237,0.493031911,1.126010703,1.51908279,2.619283383,2.679655819,1.496939469,0.715452528,2.848768603,-1.216384898,-0.536925142,0.491837848,0.408264155,-0.028535851,0.720676941,-0.285730706,0.018944299,0.125485598,-0.262492171,-5.844556689
Cyprus,CYP,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",41.9090004,42.55699921,42.99100113,43.70199966,44.41500092,45.1269989,45.84199905,46.55500031,47.26599884,47.97499847,48.68000031,51.34199905,52.00899887,53.39099884,53.06399918,52.89099884,54.02099991,55.51100159,55.63499832,56.42699814,57.58499908,57.20100021,56.66199875,56.79100037,58.34199905,57.50899887,56.17900085,56.64599991,57.21300125,57.29999924,56.41400146,56.64799881,,1.546204404,1.019813264,1.653831073,1.631507155,1.603057461,1.584417688,1.555345024,1.527222705,1.500020419,1.469519236,5.468362227,1.299130983,2.657232401,-0.612462159,-0.326022046,2.136471409,2.758189743,0.223373261,1.423564017,2.052210793,-0.666838373,-0.942293776,0.227668667,2.731064214,-1.427788209,-2.312678089,0.831269775,1.000955661,0.152059818,-1.546243951
Czechia,CZE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",52.37599945,52.34899902,52.34500122,52.33800125,52.58300018,52.33200073,51.82500076,51.56399918,51.6609993,51.9070015,51.50299835,51.11000061,50.74900055,50.84899902,50.48899841,50.66899872,50.56700134,49.78099823,49.33300018,49.54800034,49.3219986,49.4640007,50.0359993,50.91400146,50.85800171,51.24700165,51.86500168,52.29399872,52.7820015,52.59799957,51.82300186,51.66799927,,-0.051551145,-0.007636827,-0.013372756,0.468109072,-0.477339539,-0.96881442,-0.503621,0.188115979,0.476185518,-0.778321097,-0.763057986,-0.706319814,0.197045209,-0.707979739,0.356513916,-0.201301344,-1.55437952,-0.899937853,0.435814063,-0.456126863,0.287908255,1.156393717,1.754740945,-0.109988911,0.764874604,1.20592427,0.827141668,0.933190785,-0.348607323,-1.473435715
Germany,DEU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",45.35200119,48.09700012,47.85900116,47.61399841,47.79399872,47.69800186,47.85699844,48.20899963,48.43199921,48.99599838,48.8730011,49.31299973,49.37599945,49.75699997,49.45299911,51.1230011,52.00099945,52.4280014,52.53699875,52.93500137,53.04100037,53.99100113,54.02399826,54.58300018,54.77399826,54.71900177,55.66899872,55.92699814,55.9679985,56.5929985,56.83800125,56.8429985,,6.052652275,-0.494831199,-0.511926159,0.378040726,-0.200855461,0.333340131,0.735527095,0.462568347,1.164517644,-0.251035366,0.900289765,0.127754802,0.771631001,-0.610971029,3.376947836,1.717423338,0.82114182,0.207899104,0.757566351,0.200243677,1.791068714,0.061115984,1.034728899,0.349922278,-0.1004062,1.736137206,0.463452597,0.073310508,1.116709578,0.432920596
Djibouti,DJI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",14.22299957,14.21500015,14.27999973,14.39799976,14.51399994,14.59399986,14.71199989,14.78800011,14.84599972,14.93500042,15.07499981,15.18200016,15.33500004,15.51099968,15.67199993,15.80700016,16.02499962,16.22299957,16.42200089,16.63199997,16.85000038,16.96699905,17.08099937,17.19099998,17.30599976,17.43300056,17.49500084,17.60300064,17.73200035,17.84799957,17.1420002,17.21800041,,-0.056242849,0.457260497,0.826330761,0.805668686,0.551191429,0.808551676,0.516586556,0.392207266,0.599492817,0.937391267,0.709786748,1.007771547,1.147698996,1.037974696,0.861410346,1.379132385,1.235569167,1.226661638,1.278766735,1.31072879,0.694354124,0.671894423,0.643993996,0.668953355,0.733854215,0.3556489,0.617318071,0.732827958,0.654180124,-3.95562187
Denmark,DNK,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",61.43700027,61.68399811,62.38600159,61.84899902,58.2879982,57.45899963,58.74900055,59.01499939,59.50600052,60.0320015,60.21699905,59.65499878,60.23199844,59.72100067,60.38000107,60.38700104,60.92499924,60.64899826,59.89899826,59.63899994,58.84500122,58.58399963,58.14199829,57.59000015,57.01300049,56.72999954,57.55799866,57.61299896,57.56499863,57.98799896,57.7519989,57.72100067,,0.402034331,1.138064167,-0.860774132,-5.757572281,-1.42224573,2.245080708,0.452771686,0.831993788,0.88394611,0.308164902,-0.933291734,0.967227686,-0.848382563,1.103465095,0.011593192,0.890917234,-0.453017612,-1.236623887,-0.434061218,-1.331341436,-0.443540796,-0.754474508,-0.949396572,-1.001909468,-0.496379674,1.459543666,0.09555632,-0.083315114,0.734822107,-0.406980867
Dominican Republic,DOM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",35.11299896,35.13999939,35.98500061,36.53099823,36.68799973,37.11500168,37.56700134,38.28099823,38.83100128,39.31700134,39.68899918,38.31800079,39.97299957,39.0909996,39.05799866,39.67599869,40.47900009,40.1609993,41.7519989,38.85200119,41.59400177,43.5870018,45.13499832,45.01900101,45.3030014,48.09600067,48.76100159,48.95999908,50.22999954,52.50999832,47.34899902,49.57699966,,0.076895816,2.404670562,1.517292234,0.429776089,1.163873627,1.217835495,1.9005959,1.436752115,1.251577464,0.946150064,-3.454353627,4.319115677,-2.206489328,-0.084420829,1.582262409,2.023897143,-0.785594488,3.961553824,-6.945769754,7.057553011,4.791556344,3.551509526,-0.257000817,0.630845622,6.165152818,1.382653248,0.408107896,2.593955232,4.539117659,-9.828603053
